TIPOLOGIA,NOME,VIA,CITTA,CAP,PROVINCIA,EMAIL,TELEFONO,FAX,LAT,LONG
Ristorante,Osteria Al Ponte,,"Casabianca, Gaiole In Chianti",53013,Siena,info@roccadicastagnoli.com,0577744007,0577731050,43.429,11.411
Ristorante,Osteria Allussero Da Antonio,"Via Statale Abetone,50","Rigoli, San Giuliano Terme",56017,Pisa,osteriaussero@gmail.com,3315791910,,43.78,10.427
Ristorante,Osteria Alpaca Country House,"Via Vecchia Di San Gervaso, 47","Montecastello, Pontedera",56025,Pisa,magnanig@tin.it,0587482130,,43.663,10.633
Ristorante,Osteria Antica Sosta,"Via Della Croce, 4/6/8",Impruneta,,Firenze,info@osteria-anticasosta.it,0552312249,0552314656,43.685,11.254
Ristorante,Osteria Antico Borgo,"Via Di Mezzo, 35",Civitella In Val Di Chiana,52040,Arezzo,,0575448160,0575448160,43.418,11.723
Ristorante,Osteria Babazuf,"Via Pantaneto, 85",Siena,53100,Siena,info@osteriababazuf.com,0577222482,,43.318,11.335
Ristorante,Osteria Bacco & La Volpe,"Via Dei Poderini, 1","Castelnuovo Della Misericordia, Rosignano Marittimo",57016,Livorno,info@baccoelavolpe.it,,,43.409,10.472
Ristorante,Osteria Baralla,"Via Anfiteatro, 5/7/9",Lucca,55100,Lucca,info@osteriabaralla.it,0583440240,0583440240,43.846,10.506
Ristorante,Osteria Beccaceci,"Via Venezia, 6","Oste, Montemurlo",59013,Prato,,0574680266,,43.908,11.033
Ristorante,Osteria Bernardo,"Piazza San Paolo All'orto, 1",Pisa,56127,Pisa,info@osteriabernardo.it,,050575216,43.717,10.404
Ristorante,Osteria Biopeperita,"Corso Matteotti, 323",Cecina,57023,Livorno,,0586630871,,43.305,10.521
Ristorante,Osteria Boccon Di Vino,"Corso Gramsci, 83",Pistoia,51100,Pistoia,,0573994229,,43.932,10.912
Ristorante,Osteria Brancaleone,"Via Oberdan, 61",Arezzo,52100,Arezzo,,0575401500,,43.463,11.883
Ristorante,Osteria Cantagallo,Via Valicarda 35,Capraia E Limite,50050,Firenze,info@enricopierazzuoli.com,0571182086,571583399,43.752,11.015
Ristorante,Osteria Caranbar,"Via A. Ricci, 19",Stia,52017,Arezzo,,0575504500,0575581406,43.8,11.707
Ristorante,Osteria Caveau Del Teatro,"Piazzetta S. Cristina, 4",Pontremoli,54027,Massa Carrara,info@caveaudelteatro.it,0187833328,0187461905,44.375,9.885
Ristorante,Osteria Cibbe,"Piazza Mercatale, 49",Prato,59100,Prato,info@cibbe.it,0574607509,0574607509,43.882,11.101
Ristorante,Osteria Cibbe,"Via Mercatale, 49",Prato,59100,Prato,info@cibbe.it,0574607509,0574607509,43.882,11.1
Ristorante,Osteria Conte Max,Piazza Nannini  2,Loro Ciuffenna,52024,Arezzo,sylviadn@yahoo.it,0559172770,0559171022,43.592,11.632
Ristorante,Osteria Da Balestra,"Piazza Umberto I, 4",Piombino,57025,Livorno,dabalestra@quimaremma.it,0565220113,,42.923,10.529
Ristorante,Osteria Da Camillo,"Via Della Repubblica, 120",Poggibonsi,53036,Siena,dacamillo@paginesi.it,0577935655,0577935655,43.467,11.146
Ristorante,Osteria Da Carlo,"Piazza Kennedy, 20",Castelfiorentino,50051,Firenze,osteriadacarlo@tiscali.it,,,43.604,10.97
Ristorante,Osteria Da Foffo,"Via S. Giovanni,54",Livorno,57123,Livorno,,0586891175,,43.552,10.305
Ristorante,Osteria Da Max,"Via Trieste, 9/a",Montecatini Terme,51016,Pistoia,osteriadamax@yahoo.it,0572030082,,43.881,10.776
Ristorante,Osteria Dagli Amici,Piazza Mazzini 32,Livorno,57100,Livorno,debora@osteriadagliamici.com,,,,
Ristorante,Osteria Dal Manzo,"Via Cesare Battisti, 28",Lucca,55100,Lucca,,0583490649,,43.845,10.503
Ristorante,Osteria De Messeri,"Via Roma, 7",Bibbona,57020,Livorno,,0586670378,,43.27,10.598
Ristorante,Osteria Dei Cavalieri,"Via San Frediano, 16","Centro Storico Pisa, Pisa",56126,Pisa,info@osteriacavalieri.pisa.it,TEL0505808,FAX050581259,43.719,10.4
Ristorante,Osteria Dei Macci,"Via Dei Macci, 77/r",Firenze,,Firenze,osteria@osteriadeimacci.it,,055241226,43.77,11.266
Ristorante,Osteria Dei Mercanti,"Via Ser Petraccolo, 9",Arezzo,52100,Arezzo,osteriadeimercanti@cittadiarezzo.com,,057524330,43.463,11.879
Ristorante,Osteria Dei Mercanti,Via Ser Petraccolo (angolo Piazzetta Sopra I Ponti);,Arezzo,52100,Arezzo,info@osteriadeimercanti.com,,057524330,43.463,11.879
Ristorante,Osteria Dei Messeri,"Via Roma, 7",Bibbona,57020,Livorno,katiaminuti@yahoo.it,0586670327,,43.27,10.598
Ristorante,Osteria Dei Vignaioli,"Piazza Serristori, 4","Pieve A Presciano, Pergine Valdarno",52020,Arezzo,osteriadeivignaioli@libero.it,0575897313,0575897313,43.451,11.672
Ristorante,Osteria Del Bamboro,"Via S. Alessio, 903/g","Monte S. Quirico, Lucca",55100,Lucca,info@bamboro.it,0583331432,0583331432,43.862,10.475
Ristorante,Osteria Del Borghicciolo,"Corso Italia, 53/4",Arezzo,52100,Arezzo,,,,43.465,11.883
Ristorante,Osteria Del Borgo,"Via Beatrice, 17",Massa,54100,Massa Carrara,,0585810680,,44.035,10.144
Ristorante,Osteria Del Borgo,Via Beatrice 19,Massa,,Massa Carrara,osteriadelborgo@gmail.com,0585810680,,44.035,10.144
Ristorante,Osteria Del Borro,"Via Del Borro, 52",Loro Ciuffenna,52024,Arezzo,,,,43.528,11.763
Ristorante,Osteria Del Cacciatore,"Via Cerbaie, 36/38","Cinelli, Fucecchio",50050,Firenze,,0571296238,0571296238,43.788,10.782
Ristorante,Osteria Del Caffe Italiano,"Via Dell'isola Delle Stinche, 11/13r",Firenze,50100,Firenze,info@caffeitaliano.it,,055288950,43.77,11.26
Ristorante,Osteria Del Cavaiolo,"Piazza Garibaldi, 4",Castellina Marittima,56040,Pisa,elenabimbi85@gmail.com,,,43.413,10.577
Ristorante,Osteria Del Contadino,Via Provinciale Pratese 58/60,Montale,51037,Pistoia,,0574718450,057418450,43.917,10.993
Ristorante,Osteria Del Ghiotto,"Via De Lardarel, 34","Canneto, Monteverdi Marittimo",56040,Pisa,,0565784435,,43.199,10.738
Ristorante,Osteria Del Ghirlo Grigio,,"La Pila, ",57034,Livorno,,0565977514,,42.744,10.232
Ristorante,Osteria Del Leone,Via Dei Mulini 3,"Bagno Vignoni, San Quirico D'orcia",53027,Siena,osteria.delleone@gmail.com,0577887300,0577-887300,43.028,11.618
Ristorante,Osteria Del Noce,"Via Della Madonna, 14",Marciana,57030,Livorno,,0565901284,,42.79,10.167
Ristorante,Osteria Del Pesce Rosso,"Via Chiarenti, 14",Montaione,50050,Firenze,,,057169010,43.553,10.913
Ristorante,Osteria Del Pinzagrilli,"Via Palestro, 37",Guardistallo,56040,Pisa,pinzagrilli@libero.it,0586655350,0586651828,43.313,10.633
Ristorante,Osteria Del Teatro,"Via Maffei, 2",Cortona,52044,Arezzo,info@osteria-del-teatro.it,0575630556,,43.275,11.987
Ristorante,Osteria Del Teatro,"Piazza Del Teatro, 1, 2,3",Chiusi,53043,Siena,osteriadelteatro@virgilio.it,,,,
Ristorante,Osteria Del Tempo Perso,Panoramica Scarlino-aia Delle Streghe S,"La Valle, Scarlino",58020,Grosseto,celliniprometeo@libero.it,3332453838,,,
Ristorante,Osteria Del Vecchio Pazzo,Via Di Matraia 12,"S. Pancrazio, Lucca",55100,Lucca,info@osteriadelvecchiopazzo.it; f.pierre@virgilio.it,0583579131,,,
Ristorante,Osteria Del Vicario,"Via Rivellino, 3",Certaldo,50052,Firenze,info@osteriadelvicario.it,0571668676,0571668228,43.549,11.046
Ristorante,Osteria Dellacquolina,,"Cicogna, 96, Terranuova Bracciolini",52028,Arezzo,,,,43.563,11.593
Ristorante,Osteria Dellangelo,"Via Della Madonna, 3/5",San Giovanni Valdarno,52027,Arezzo,rossanacap@gmail.com,,,43.565,11.529
Ristorante,Osteria Delloca Satolla,"Via Valdascione, 69",Laterina,52020,Arezzo,info@ocasatolla.it,0575894650,0575894650,43.51,11.704
Ristorante,Osteria Della Malora,,"Il Sodo, Cortona",52044,Arezzo,,0575601374,,43.273,11.988
Ristorante,Osteria Delle Poste,"Via Di Tolletta, 16",Arezzo,52100,Arezzo,81salvo@live.it,0575299860,0575299860,43.464,11.88
Ristorante,Osteria Di Burlamacco,Cittadella Del Carnevale Via Santa Maria Goretti,"Cittadella Del Carnevale, Viareggio",55049,Lucca,gianni@gurucommunicatione.com,,,43.893,10.245
Ristorante,Osteria Di Casa Chianti,"Via Case Nuove, 77","Fiano, Certaldo",50052,Firenze,info@osteriadicasachianti.it,0558075311,0571669688,43.567,11.082
Ristorante,Osteria Di Ceppato,Via Di Verruca 14,Vicopisano,56010,Pisa,info@osteriadiceppato.it,,,43.702,10.582
Ristorante,Osteria Di Donatella,Localit� Colle,"Il Colle, Trequanda",53020,Siena,pr@cinellicolombini.it,0577662108,0577662202,43.188,11.668
Ristorante,Osteria Di Giogo,Via Chiantigiana 106,"Ponte A Ema, Firenze",50126,Firenze,infi@osteria-giogo.it,,,43.747,11.294
Ristorante,Osteria Di Mezzacollina,"Via Palazzo, 10","Gavedo, Mulazzo",54026,Massa Carrara,mirko@panet.it,3396449620,,,
Ristorante,Osteria Di Nottola,"Via Provinciale, 1",Montepulciano,53045,Siena,lauzann@tin.it,0578707114,0578275889,43.121,11.824
Ristorante,Osteria Di Porta Al Cassero,Via Della Libert�,Montalcino,53024,Siena,,0577847196,0577847196,42.995,11.461
Ristorante,Osteria Di San Vivaldo,"Via San Vivaldo, 21",Montaione,50050,Firenze,carlamaria.alari@tin.it,,0571680118,43.524,10.895
Ristorante,Osteria Enoteca Grassini,Via Della Libert� 1,Massa Marittima,58024,Grosseto,osteriagrassini@libero.it,0566940149,,43.051,10.888
Ristorante,Osteria Enoteca La Bottega Dei Portici,"Pzza Garibaldi, 3",Palazzuolo Sul Senio,55035,Firenze,info@bottegadeiportici.it,0558049580,0558046949,,
Ristorante,Osteria Et Bottega La Torre,Sp 551 Via Traversa Del Mugello 15,"La Torre-scarperia, Scarperia",50038,Firenze,ldugheri@yahoo.it,,,,
Ristorante,Osteria Etrusca,"Via Porsenna, 70",Chiusi,53043,Siena,info@osteriaetrusca.it,0578222243,0578232440,43.016,11.948
Ristorante,Osteria Etrusca,"Via Porsenna, 70",Chiusi,53043,Siena,info@osteriaetrusca.it,0578222243,,43.016,11.948
Ristorante,Osteria Gave,"Via Lapo Da Castiglionchio, 10/12r",Firenze,,Firenze,,0556581047,0556581047,43.763,11.286
Ristorante,Osteria Gloria,"Via Covetta, 92 - Marina Di Carrara",Carrara,54036,Massa Carrara,,,,44.052,10.045
Ristorante,Osteria I 3 Compari,Via Zoppi 8,"Centro Storico, Massa",54100,Massa Carrara,stefano_rocchi@hotmail.com,0585488189,,44.038,10.144
Ristorante,Osteria I Riffaioli,"Via Del Ponte Alle Riffe, 2/4r",Firenze,,Firenze,info@osteriairiffaioli.it,0555088070,0555088070,43.789,11.271
Ristorante,Osteria Il Braciere,Localit� Marrucheti 2,"Marrucheti, Campagnatico",58042,Grosseto,osteria.ilbraciere@gmail.com,,,42.884,11.274
Ristorante,Osteria Il Caminetto Da Ghigo,"Piazza S. Francesco, 7",Suvereto,57028,Livorno,il.caminetto@live.com,0565828118,,43.08,10.678
Ristorante,Osteria Il Campaccio,"Vicolo Del Campaccio, 2",Siena,,Siena,info@osteriailcampaccio.it,,057740212,43.32,11.329
Ristorante,Osteria Il Canto Del Maggio,,"Penna, 30/d, Terranuova Bracciolini",52028,Arezzo,info@cantodelmaggio.com,0559705147,0559705147,43.563,11.593
Ristorante,Osteria Il Ciocio,,"Colombaia, 31, Suvereto",57028,Livorno,info@osteriadisuvereto.it,0565829947,0565829947,43.079,10.687
Ristorante,Osteria Il Coppo,Via Indipendenza 96/98,"Venturina, Campiglia Marittima",57021,Livorno,ilcoppo.giacomo@libero.it,3345055451,,43.028,10.603
Ristorante,Osteria Il Fantasma Dellopera,"Via Palestro, 20",Pisa,56100,Pisa,info@osteriailfantasmadellopera.it,,050542402,43.716,10.405
Ristorante,Osteria Il Gavinello,Via G.Galilei 10,Capoliveri,57031,Livorno,info@gavinello.it,,,42.746,10.378
Ristorante,Osteria Il Ghibellino,Via Dei Pellegrini 26,Siena,53100,Siena,osteriailghibellino@gmail.com,0577288079,0577-288079,43.318,11.33
Ristorante,Osteria Il Giardino Di Piero,Via N. Aggiunti 98 B,Sansepolcro,52037,Arezzo,info@ilgiardinodipiero.it,0575750391,,43.571,12.143
Ristorante,Osteria Il Magazzino,"P.Zza Della Passera, 2/3",Firenze,,Firenze,luca_cai@virgilio.it,,,43.767,11.251
Ristorante,Osteria Il Mugnaio,Via Grosseto 59/b Grilli,"Grilli, Gavorrano",58020,Grosseto,simspid@hotmail.com,,,42.889,10.977
Ristorante,Osteria Il Piacere,Via Gabriele D'annunzio 149,Firenze,50135,Firenze,info@osteriailpiacere.com,,,43.781,11.302
Ristorante,Osteria Il Porto - Delicious Srl,"Via Roma, 224/226",Poppi,52014,Arezzo,v.tapinassi@gmail.com,0575529233,0575500963,43.726,11.774
Ristorante,Osteria Il Recinto,Viale Kennedy 6,Castiglione Della Pescaia,58043,Grosseto,alberto.boncompagni@virgilio.it,,,42.765,10.869
Ristorante,Osteria Il Ristoro,Via Corsano Grotti 574,"Fraz. Ville Di Corsano, Monteroni D'arbia",53014,Siena,info@osteriailristoro.it,0577377912,,43.243,11.34
Ristorante,Osteria Il Sigillo,"Via Poggio San Rocco, 4",Rosignano Marittimo,57016,Livorno,osteria.il.sigillo@tiscali.it,0586764737,,43.404,10.475
Ristorante,Osteria Il Tarabuso,Strada Provinciale Del Padule,"Porta Al Colle Km 10,200, Castiglione Della Pescaia",58043,Grosseto,mariobortia@virgilio.it,0564944063,,42.769,10.886
Ristorante,Osteria Il Vecchio Borgo,"Via Aurelia Nord, 39",Campiglia Marittima,57021,Livorno,vecchioborgo39@tiscali.it,0565846620,,43.046,10.581
Ristorante,Osteria Il Vignale,Saltino,"Vignale 33, Reggello",,Firenze,,,,43.73,11.54
Ristorante,Osteria In Aboca,Loc. Aboca 11,"Aboca, 11, Sansepolcro",52037,Arezzo,,0575749125,0575749124,43.573,12.138
Ristorante,Osteria Lubaldino,"Via B. Cellini, 61",Piombino,57025,Livorno,,,,42.927,10.529
Ristorante,Osteria La Botte Gaia,Viale Europa 5,Porto Azzurro,57036,Livorno,riccardo@labottegaia.com,,,42.767,10.394
Ristorante,Osteria La Crocina,,"La Crocina 1, Montalcino",,Siena,,0577846224,,43.061,11.489
Ristorante,Osteria La Gramola,"Via Delle Fonti, 1","Nel Centro Di Tavarnelle, Tavarnelle Val Di Pesa",50028,Firenze,osteria@gramola.it,0558050321,0558050321,43.562,11.174
Ristorante,Osteria La Gramola,"Via Delle Fonti, 1",Firenze,50028,Firenze,osteria@gramola.it,0558050321,0558050321,,
Ristorante,Osteria La Gramola,"Via Delle Fonti,1",Tavarnelle Val Di Pesa,50028,Firenze,osteria@gramola.it,0558050321,,,
Ristorante,Osteria La Gramola,Via Delle Fonti 1,Tavarnelle Val Di Pesa,50028,Firenze,osteria@gramola.it,0558050321,055/8077368,43.562,11.174
Ristorante,Osteria La Gricia,"Via Alessandrini, 41","Caldana, Gavorrano",58023,Grosseto,info@lagricia.it,,,42.894,10.924
Ristorante,Osteria La Grotta,"Via San Francesco,103",Pisa,56127,Pisa,info@osterialagrotta.com,,,,
Ristorante,Osteria La Grotta Di Bacco,Piazza San Domenico,Prato,59100,Prato,lagrottadibacco@hotmail.it,0574440094,,,
Ristorante,Osteria La Limonaia,"Via Di Gello, 9","Capostrada, Pistoia",51100,Pistoia,info@osterialalimonaia.it,0573400453,0573401035,43.959,10.893
Ristorante,Osteria La Rosa Dei Venti,"Via Aurelia Sud, 108/109","Albinia, Orbetello",58010,Grosseto,info@la-rosa-dei-venti.it,0564870143,0564/871754,42.457,11.249
Ristorante,Osteria La Via Di Mezzo,"Via Soccini, 53",Buonconvento,53022,Siena,info@osteriadimezzo.com,0577806320,0577809405,43.138,11.482
Ristorante,Osteria Le Cento Buche,"Via Degli Abatoni, 9/7","Santa Lucia, Prato",59100,Prato,lecentobuche@gmail.com,0574694312,,43.905,11.111
Ristorante,Osteria Le Prigioni,Via Vittorio Emanuele Ii  N. 9,Pontassieve,,Firenze,,0558323372,055662576,43.775,11.44
Ristorante,Osteria Livornese,"Viale Umberto I, 2",Montelupo Fiorentino,50056,Firenze,,0571542611,,43.733,11.02
Ristorante,Osteria Lo Ziro,"Via Roma, 19/21",Impruneta,50023,Firenze,,0552012232,,43.687,11.255
Ristorante,Osteria Macelleria Griglieria Porca Vacca,Via Garibaldi 150/152,Arezzo,52100,Arezzo,info@porcavacca.net,,,43.467,11.878
Ristorante,Osteria Mamma Carla,Corso Vittorio Emanuele Ii 60,Piombino,57025,Livorno,mammacarlaosteria@gmail.com,,,42.922,10.527
Ristorante,Osteria Menghino,"Via Pucci, 34",Viareggio,55049,Lucca,,,,43.869,10.252
Ristorante,Osteria Miranda,"Via Dei  Carrozzieri, 27",Lucca,55100,Lucca,delcortoluc@virgilio.it,0583952731,0583418961,43.847,10.506
Ristorante,Osteria Miranda,Via Della Cavallerizza,Lucca,55100,Lucca,delcortoluc@virgilio.it,0583952731,,43.847,10.506
Ristorante,Osteria Montellori,"Via Pistoiese, 1",Fucecchio,50054,Firenze,,0571245716,,43.735,10.808
Ristorante,Osteria Nero Di Seppia,"Via Taddeini, 70",Montespertoli,,Firenze,nerodiseppia07@libero.it,0571606007,,43.644,11.071
Ristorante,Osteria Numero Nove,"Via Borsi, 62/64",Livorno,57126,Livorno,tiquix@yahoo.it,3465820999,,43.543,10.319
Ristorante,Osteria Oltre Il Giardino,"Viale Passerini, 52044 Cortona, Italia",Cortona,52044,Arezzo,info.oltreilgiardino@gmail.com,0575603805,0575603805,43.275,11.985
Ristorante,Osteria Pacianca,"Via Lamarmora, 70",Follonica,58022,Grosseto,info@pacianca.it,,,42.926,10.747
Ristorante,Osteria Pacianca,"Via Lamarmora,70","Zona Palazzi Rossi, Follonica",58022,Grosseto,info@pacianca.it,0566420723,,,
Ristorante,Osteria Panta Rei,,"La Casa 71, Chitignano",52010,Arezzo,federico.mazzi@tin.it,0575591500,0575591500,43.663,11.882
Ristorante,Osteria Panta Rei,Loc. La Casa 71,Chitignano,52010,Arezzo,osteriapantarei@virgilio.it,,,43.676,11.876
Ristorante,Osteria Pasta E Vino,"Via Vicolo Corto, 1",San Giuliano Terme,56017,Pisa,osteriapastaevino@libero.it,,,,
Ristorante,Osteria Pellegrinis,Via Leoncavallo 11/13,Montecatini Terme,51016,Pistoia,mariangela@pellegrinigroup.it,0572910256,0572-910257,43.884,10.767
Ristorante,Osteria Piandilaura,V.Le Karol Wojtyla 3,"Laura, Lorenzana",56043,Pisa,lanzaraffaele@alice.it,050662610c,50662610,43.545,10.522
Ristorante,Osteria Piandilaura,"Viale Karol Wojtyla, 3",Lorenzana,56043,Pisa,lanzaraffaele@alice.it,,,,
Ristorante,Osteria Pizzeria Antica Pieve,"Via Roma, 19/21",Pieve A Nievole,51018,Pistoia,anticapieveosteria@libero.it,,057282132,43.876,10.799
Ristorante,Osteria Pizzeria Il Tempio,"Via Santa Vittoria, 39",Foiano Della Chiana,52040,Arezzo,,0575660443,,,
Ristorante,Osteria Pizzeria Victoria,"Via Montalbano, 43","San Baronto, Lamporecchio",51035,Pistoia,pizzeriavictoria@gmail.com,,,43.837,10.919
Ristorante,Osteria Ponte Di Sacco,"Piazza Valli, 15/a",Ponsacco,56038,Pisa,,0587736172,,43.62,10.633
Ristorante,Osteria Pontemoro,"Via L. Staffetti, 29",Massa,54100,Massa Carrara,,0585811150,,44.036,10.144
Ristorante,Osteria Re Mida,Vicopelago,"Via Vecchia Di Vicopelago 86/f, Lucca",,Lucca,,0583370266,,,
Ristorante,Osteria Ristorante Il Coppo,"Via Indipendenza, 9","Venturina, Campiglia Marittima",57029,Livorno,,0565853032,0565857035,43.026,10.605
Ristorante,Osteria San Cerbone,"Via Butigni, 6 Piazza Duomo",Massa Marittima,58024,Grosseto,osteriasancerbone@libero.it,0566902335,0566902335,43.053,10.888
Ristorante,Osteria San Lorenzo Dal Cuti,"Loc. San Lorenzo, 73",Suvereto,57028,Livorno,,3319297999,,,
Ristorante,Osteria San Michele,Via Aurelia 199,"Donoratico, Castagneto Carducci",57024,Livorno,deboda@tiscali.it,,,43.166,10.564
Ristorante,Osteria Santa Caterina,Via Santa Cecilia 34,Pisa,56127,Pisa,osteriasantacaterinapisa@gmail.com,,,43.72,10.403
Ristorante,Osteria Santi Saccenti,"Via Pianello Val Tidone, 41",Cerreto Guidi,50050,Firenze,,,057155279,43.76,10.877
Ristorante,Osteria Santo Spirito,"P.Zza Santo Spirito, 16r",Firenze,,Firenze,chiarata@interfree.it,0552382383,,43.766,11.247
Ristorante,Osteria Santo Spirito,P.Zza S.Spirito 16/r,Firenze,50125,Firenze,chiamata@interfree.it,0552382383,055/2656635,,
Ristorante,Osteria Sapori Di Maremma,"Via Camaioli, 13",Castiglione Della Pescaia,58043,Grosseto,elio.galgani@tiscali.it,0564933629,0564933629,42.764,10.881
Ristorante,Osteria Scacciapensieri,"Piazza Della Provvidenza, 3",Capalbio,58011,Grosseto,info@dascacciapensieri.it,0564896440,,42.454,11.422
Ristorante,Osteria Tosca,"Piazza Cittadella, 8",Lucca,55100,Lucca,info@osteriatosca.com,0583316038,,43.843,10.501
Ristorante,Osteria Toscana Borgo Antico,"Via Mazzini, 14",Sansepolcro,52037,Arezzo,,0575750208,,43.571,12.139
Ristorante,Osteria Vecchia,"Via Cherubini, 11",Cetona,53040,Siena,,0578239040,,42.964,11.901
Ristorante,Osteria Vecchia Noce,"Via Noce, 39","Uliveto Terme, Vicopisano",0,Pisa,info@osteriavecchianoce.it,,,43.691,10.533
Ristorante,Osteria Vecchia Noce,"Localit� Noce, 39",Vicopisano,56100,Pisa,,,050789714,43.69,10.534
Ristorante,Osteria Vecchio Mulino,"Via Vittorio Emanuele, 12",Castelnuovo Di Garfagnana,55032,Lucca,Andreabertucci1@virgilio.it,,058362192,44.109,10.412
Ristorante,Osteria Vineria Della Lodola,"Via Piana, 19","Foiano, Foiano Della Chiana",52045,Arezzo,info@lalodola.com,0575649660,0575642521,43.292,11.799
Ristorante,Osteria Vittorio,Via Cavour 28,Carrara,54033,Massa Carrara,,,,44.076,10.101
Ristorante,Osteria Vittorio,Via Cavour 28,Carrara,,Massa Carrara,,,,44.076,10.101
Ristorante,Pane Amore E Fantasia,Via Ponte Alle Mosse 154/r Angolo Via Veracini,"Firenze, Fiesole",50144,Firenze,lulvulashi@yahoo.it,,,,
Ristorante,Panificio Artigianale E Alimentari Di Beccari Vinicio,Via Mammianese 14,"Vellano, Pescia",51017,Pistoia,serenabeccari@virgilio.it,0572409020,,,
Ristorante,Panpizza,Via Versilia  67,"Marina Di Pietrasanta, Pietrasanta",55044,Lucca,,3474387360,,,
Ristorante,Papaveri & Papere,Via Dalmazia 159/d,San Miniato,56028,Pisa,info@papaveriepaolo.com,,,,
Ristorante,Park Hotel Villa Cesi,"Via Delle Terre Bianche, 1",Impruneta,,Firenze,info@villacesi.it,,0552011372,43.68,11.274
Ristorante,Passioni In Fiore,Via Andrea Costa14/a,"Galciana, Prato",59100,Prato,passioniinfiore@libero.it,,,,
Ristorante,Pasticceria Donno,"Via Coppino Angolo Pisano,1","Darsena, Viareggio",55049,Lucca,gabriella.rossi68@libero,3292126906,,,
Ristorante,Peccati Di Gola,"Via Pesciatina, 242","Lunata, Capannori",55012,Lucca,,0583933523,,43.856,10.571
Ristorante,Pensione Benciste Srl,"Via B. Da Maiano, 4",Fiesole,50014,Firenze,info@bencista.com,,05559163,43.8,11.299
Ristorante,Pepenero,"Via Zarini, 289",Prato,59100,Prato,ristorantepepenero@hotmail.it,0574550353,0574550353,43.868,11.106
Ristorante,Peterpan,"Via Piemonte, 57",Colle Di Val D'elsa,53034,Siena,peterpanhouse@hotmail.it,,,43.422,11.135
Ristorante,Piazza Del Vino,"Via Della Torretta, 18r",Firenze,50137,Firenze,piazzadelvino@hotmail.it,,055671404,43.773,11.283
