TIPOLOGIA	NOME	VIA	CITTA'	CAP	PROVINCIA	EMAIL	TELEFONO	FAX	LAT	LONG
RISTORANTE	pensione Bencist� srl	via B. da Maiano, 4	FIESOLE	50014	Firenze	info@bencista.com	055 59163	055 59163	43.8000633736	11.2989053213
RISTORANTE	Pepenero	Via Zarini, 289	PRATO	59100	Prato	ristorantepepenero@hotmail.it	0574 550353	0574 550353	43.8678278	11.1055141
RISTORANTE	PETERPAN	VIA PIEMONTE, 57	COLLE DI VAL D'ELSA	53034	Siena	peterpanhouse@hotmail.it	577924105		43.422205	11.135203
RISTORANTE	Piazza del Vino	via della Torretta, 18r	FIRENZE	50137	Firenze	piazzadelvino@hotmail.it	055 671404	055 671404	43.7732082	11.2825951
RISTORANTE	piazzale del gusto	viale michelangiolo, 61	FIRENZE	50125	Firenze	info@piazzaledelgusto.it	550139903		-0	-0
RISTORANTE	Piazzale del gusto	via michelangiolo, 61	FIRENZE	50125	Firenze	info@piazzaledelgusto.it	550139903		43.7576274083	11.2710005834
RISTORANTE	PILIPILI	CORSO MATTEOTTI 323	CECINA	57023	Livorno	fede0608@hotmail.it	3470474738		43.3046195	10.5210596
RISTORANTE	Pio Osteria Storica Morianese	via prov.le morianese 2964	San Quirico di Moriano, LUCCA	55100	Lucca	osteriapio@gmail.com	3480533233		43.8376211	10.4950609
RISTORANTE	PISCINE CANTAGRILLO	VIA CASTELNUOVO 24	CANTAGRILLO (PT);, PISTOIA	51100	Pistoia	info@piscinecantagrillo.it	573929159		-0	-0
RISTORANTE	Pixelcaf�	Via G. Mazzini, 50	VIAREGGIO	55049	Lucca	massimilianomondello@pixelcafe.it	3923441681		-0	-0
RISTORANTE	PIZZ. RIST. LAQUOLINA SNC	PIAZZA GARIBALDI N 4	Soci-Bibbiena, BIBBIENA	52010	Arezzo	boccalini@confcommercio.it	0575/561849		-0	-0
RISTORANTE	PIZZA e GODI	Due Giugno, 63	Ponte a Elsa, EMPOLI	50053	Firenze	pizzaegodi@yahoo.it	571932124		-0	-0
RISTORANTE	PIZZA FUORI LE MURA DI BARONCINI& PEPI ANGELITA' SNC	via Sante Tani, n 5/a	MARCIANO DELLA CHIANA	52047	Arezzo	pizza.fuorilemura@cert.cna.it	575845664		-0	-0
RISTORANTE	PizzAudace	via Dosio 77/b	Legnaia, FIRENZE	50142	Firenze	pizzaudace@gmail.com	557135051		43.7728575	11.2207072
RISTORANTE	Pizzeria la Nina	fraz. Gorfigliano	MINUCCIANO	55034	Lucca		0583 610046		44.153961	10.244039
RISTORANTE	Pizzeria Milleluci	Via Fratelli Cervi 1	Casalguidi, SERRAVALLE PISTOIESE	51034	Pistoia	bbr.milleluci@gmail.com	573527157		43.870068	10.919961
RISTORANTE	Pizzeria Mojito	Via Indipendenza 115	Loc. San Quirico, SORANO	58010	Grosseto		348 1016516		-0	-0
RISTORANTE	Pizzeria Ristorante Gran Caff� il Giardino	Piazza Giusti 22	Montecatini Alto, MONTECATINI TERME	51016	Pistoia	luigi@caffegiardino.com	57273116		-0	-0
RISTORANTE	Plaz Srl	via Pietrapiana, 36r	FIRENZE		Firenze	pierluigiurbini@hotmail.com	055 242081	055 242081	43.7714209753	11.2636376395
RISTORANTE	Podere il Riccio	via del Lago 6/16	Badia al Pino, CIVITELLA IN VAL DI CHIANA	52041	Arezzo	info@podereilriccio.it			-0	-0
RISTORANTE	Podere l'Aione	Podere Aione	Aione, SCANSANO	58054	Grosseto	info@aione.it	564507978		-0	-0
RISTORANTE	Podere Violino	Loc. Gricignano 99	Gricignano, SANSEPOLCRO	52037	Arezzo	info@podereviolino.it	575720174		-0	-0
RISTORANTE	Poggio degli Olivi	Via montevettolini cantagrillo 310/a	Pozzarello, MONSUMMANO TERME	51015	Pistoia	info@poggiodegliolivi.it	0572 617800	0572 615031	43.856222	10.840633
RISTORANTE	Poggio Sant'Angelo	N.A. Oppiello	Farneta, 42/43, CORTONA	52010	Arezzo	info@poggiosantangelo.it	0575 610365	0575 610365	-0	-0
RISTORANTE	Povero Chic	Via Sant'Andrea, 51	PISTOIA	51100	Pistoia	poverochic@virgilio.it	0573 358855		43.935955	10.9132864
RISTORANTE	Povero Pesce	via Pier Fortunato Calvi 8r	FIRENZE	50122	Firenze	poveropesce@tiscali.it	55671218		-0	-0
RISTORANTE	Prco, Ristorante, Piscina Trasqua	loc. Trasqua	Loc. Trasqua, CASTELLINA IN CHIANTI	53011	Siena	info@osteriailristoro.it	0577 743047		43.4715142	11.2856676
RISTORANTE	Prova	Prova	Prova, FIRENZE	50100	Firenze	raffaele.mannelli@regione.toscana.it	554385154		-0	-0
RISTORANTE	PS Ristorante	Via Pianello val Tidone 41	CERRETO GUIDI	50050	Firenze	info@ps-ristorante.it	571559242		43.7596919	10.8803477
RISTORANTE	PULT	via Fillungo42	LUCCA	55100	Lucca	info@pult.it	0583.495632		43.8437851	10.504341
RISTORANTE	Quarantuno Taberna Cibaria	VIA Stagio Stagi 41	PIETRASANTA		Lucca	55045	347 4387360		43.957646083	10.2304946879
RISTORANTE	Quarantuno Taberna Cibaria	VIA Stagio Stagi 41	PIETRASANTA	55045	Lucca	www.quarantunopietrasanta.com	0584 772507 - 3477753457		43.957646083	10.2304946879
RISTORANTE	Qui si mangia male da Aldo	Via Mascagni, 51-53	ROSIGNANO MARITTIMO	57016	Livorno	cilla237@yahoo.it	0586 760368		43.392823	10.431494
RISTORANTE	Quisisana	Via di Marina	ROSIGNANO MARITTIMO	57016	Livorno		0586 788220		43.350855	10.453256
RISTORANTE	Razmataz	Piazza Mercatale, 110	PRATO	59100	Prato	enotecarazmataz@gmail.com	0574 448619	0574 1795340	43.8791145	11.1023354
RISTORANTE	Re Sugo	Loc. Veresegge	Braccagni, GROSSETO	58100	Grosseto	info@leversegge.it	3347759095	564324938	42.7635254	11.1123634
RISTORANTE	RELAIS IL FALCONIERE & SPA	Loc. San Martino 370	CORTONA	52044	Arezzo	info@ilfalconiere.com	0575 612679	0575 612927	43.277649	12.036675
RISTORANTE	Relais Oroscopo da Paola e Marco	via p. togliatti 68	SANSEPOLCRO	52037	Arezzo	info@relaisoroscopo.com	575734875		-0	-0
RISTORANTE	Retr� '69	Via di Sottomonte, 1	LUCCA	55100	Lucca		0583 949320		43.81580507	10.49665516
RISTORANTE	Retr� '69	Via Sottomonte, 1	LUCCA	55100	Lucca		0583 949320		43.81580507	10.49665516
RISTORANTE	Retr� '69	Via di Sottomonte, 1	LUCCA	55100	Lucca		0583/949320		43.81580507	10.49665516
RISTORANTE	Riatorante il Buco	Via della Pace 39	CHIANCIANO TERME	53042	Siena	ristoranteilbuco@hoymail.it			-0	-0
RISTORANTE	Rina	Via delle Sezioni, 3509	Corsanico, MASSAROSA	55040	Lucca		0584 954033	0584 954033	-0	-0
RISTORANTE	Rio Freddo	Viale Giovan Battista Morgagni 12a	FIRENZE	50134	Firenze	riofreddo.fi@gmail.com	55416945		43.7978251	11.2426679
RISTORANTE	"RIST. ""ADRIANA"" F.lli BENASSINI"	VIA SARZANESE 1353	BOZZANO, MASSAROSA	55050	Lucca	m_benassini@fastwebnet.it	58493373		-0	-0
RISTORANTE	RIST.LOCANDA ALLO SPINO  -  SIMA SNC	LOC. FONTE ALLO SPINO		52018	Arezzo	boccalini@confcommercio.ar.it	0575/581528		-0	-0
RISTORANTE	RIST.PIZZERIA L'ARCO ANTICO - RI.STO.RA. SNC	via Matteotti nﾰ4	Strada in Casentino, 	52018	Arezzo	boccalini@confcommercio.ar.it	0575/570396		-0	-0
RISTORANTE	Ristocaffetteria Voronoi	Piazzetta dell'Ortaggio, 14/17	PISTOIA	51100	Pistoia	ristocaffevoronoi@tiscali.it	0573 1971214	0573 1971214	43.9326407605	10.9168433221
RISTORANTE	RISTOPROVA	Via Pietrapiana, 30	FIRENZE	50100	Firenze	SUSANNA.PELAGANI@REGIONE.TOSCANA.IT	554383079	554383032	43.7714205	11.2654928
RISTORANTE	"Ristorante  ""Al Giardino"""	Piazza Cavour, 1	MONTALCINO	53024	Siena	info@ristorantealgiardino.it	0577 849076	0577 849076	43.060989	11.48965
RISTORANTE	Ristorante  Pizzeria  Il Rialto	Via provinciale -  Via Madonnina snc - Montiano	Montiano, MAGLIANO IN TOSCANA	58051	Grosseto	alessiobutelli@virgilio.it	564599210		42.642661	11.2263669
RISTORANTE	"Ristorante  Pizzeria ""Al Pozzo"""	Via San Genesio, 33	filetto, VILLAFRANCA IN LUNIGIANA	54028	Massa Carrara	ristorante-alpozzo@libero.it	0187 495104	187495104	44.2951567	9.9506484
RISTORANTE	"Ristorante ""2001"""		San Giovanni, PORTOFERRAIO	57037	Livorno		0565 915903		42.8149947524	10.3247196972
RISTORANTE	"Ristorante ""Accademia"""	Piazza S. Marco, 7/r	FIRENZE	50121	Firenze		055 217343	055 2729399	43.777735	11.25845
RISTORANTE	"Ristorante ""Adriana"""	Via Sarzanese, 1355	Bozzano, MASSAROSA	55054	Lucca		0584 93373	0584 1840216	43.857877	10.350064
RISTORANTE	"Ristorante ""Adriano"""	Via San Francesco, 75	VIAREGGIO	55049	Lucca	info@ristorantepizzeriaadriano.it	0584 30376	0584 325259	43.867089	10.251238
RISTORANTE	"Ristorante ""Agrisalotto"""	Loc. Burcinella, 88	S. Caterina di Cortona, CORTONA	52044	Arezzo	info@agrisalotto.it	0575 617417	0575 638026	43.25390625	12.0032958984
RISTORANTE	"Ristorante ""Ai Cento Campi"""	Via Marconi, 841/c	LARCIANO	51036	Pistoia		0573 803306	0573 803306	43.821685	10.880648
RISTORANTE	"Ristorante ""Al Baccanale"""	Via XX Settembre, 20	PIOMBINO	57025	Livorno	albaccanale@gmail.com	0565 222039		42.922445	10.527458
RISTORANTE	"Ristorante ""Al Cacciatore"""	Via G. di Vittorio, 12 - Bettolle	SINALUNGA	53048	Siena		0577 624192		43.207378	11.802769
RISTORANTE	"Ristorante ""Al Coccio"""	Via N. Aggiunti, 83	SANSEPOLCRO	52037	Arezzo	sara@alcoccio.com	0575 741468	0575 741271	43.5703538665	12.1439918207
RISTORANTE	"Ristorante ""Al Covo"""	Via Pesciatina, 761	Lappato, CAPANNORI	55010	Lucca	info@ristorante-alcovo.it	0583 975853	0583 974357	43.86058426	10.61287403
RISTORANTE	"RISTORANTE ""AL FALCO"""	VIA PIANA DI COPINO 1	FOSDINOVO	54035	Massa Carrara	camerebellavista@libero.it	187680064		44.1324547	10.0172472
RISTORANTE	"Ristorante ""Al Marsili"""	Via del Castoro, 3	SIENA	53100	Siena		0577 47154	0577 47338	43.317031	11.330207
RISTORANTE	"Ristorante ""Al Ponte"""	Via Roma, 16	SANTA FIORA	58015	Grosseto		0564 977295	0564 978006	42.832707	11.587631
RISTORANTE	"Ristorante ""Al Ritrovo"""	Piazza Pierazzuoli 4	BIBBIENA	52011	Arezzo		0575 536209		43.744838	11.847365
RISTORANTE	"Ristorante ""Albergaccio di Castellina"""	Via Fiorentina, 63	CASTELLINA IN CHIANTI		Siena	posta@albergacciocast.com	0577 741042	0577 741250	43.4746704102	11.2763109207
RISTORANTE	"Ristorante ""Aldebaran"""	Via dell'Osteria, 2	Pizzorne, VILLA BASILICA	55019	Lucca		572401039	572401032	43.934632	10.605375
RISTORANTE	"Ristorante ""All'Antico Ristoro di Cambi"""	Via S. Onofrio, 1/r	FIRENZE	50125	Firenze	info@anticoristorodicambi.it	055 217134	055 217134	43.7704255	11.2420202
RISTORANTE	"Ristorante ""Alla Vecchia Bettola"""	Viale Pratolini, 3/7	FIRENZE	50100	Firenze		055 224158		43.7674560547	11.2396554947
RISTORANTE	"Ristorante ""Alle Murate"""	Via Ghibellina, 52/r	FIRENZE		Firenze		055 240618	055 288950	43.769474	11.265275
RISTORANTE	"Ristorante ""Altamarea"""	Viale Kennedy	Torre del Lago, VIAREGGIO	55049	Lucca		0584 340100	0584 340100	43.8202362061	10.2665519714
RISTORANTE	"Ristorante ""Amici Miei"""	V.le Roma 16	Fiumetto, PIETRASANTA	55044	Lucca	ristorante amicimiei@libero.it	0584 745936	0584 745936	43.9424523272	10.184300411
RISTORANTE	"Ristorante ""Angels Restaurant & Wine Bar"""	Via del Proconsolo, 29/31	FIRENZE	50122	Firenze	info@ristoranteangels.it	055 2398762	055 2398123	43.770936	11.257875
RISTORANTE	"Ristorante ""Anna Trend"""	Viale J. F. Kennedy, 50	SCARPERIA	50038	Firenze		055 846219		43.991673	11.351906
RISTORANTE	"Ristorante ""Anna"""	Viale Gramsci, 486	PIANCASTAGNAIO	53025	Siena		0577 786061		42.849788	11.682262
RISTORANTE	"Ristorante ""Antica Lanterna"""	Via Carducci, 14/16	PIOMBINO	57025	Livorno		0565 37042	0565 37042	42.924651	10.53031
RISTORANTE	"Ristorante ""Antica Osteria dal 1904"""	Piazza Signorelli, 30	CORTONA	52044	Arezzo		0575 631191		43.2754869	11.9851297
RISTORANTE	"Ristorante ""Antica Pieve"""		Vitiano, AREZZO	52100	Arezzo		0575 979658	0575 979658	43.4635602683	11.8776449561
RISTORANTE	"Ristorante ""Antica Tenuta Le Casacce"""	Localit� Casacce in Val D'Orcia	Casacce 4, SEGGIANO	58038	Grosseto	info@lecasacce.net	0564 950895		42.8511062	11.6859555
RISTORANTE	"Ristorante ""Antico Borgo"""	Via Quilici, 10	LIVORNO	57126	Livorno		0586 839308		43.546383	10.306624
RISTORANTE	"Ristorante ""Antico Colle"""	Piazza Cavour, 10	Il Colle, BUGGIANO	51011	Pistoia		0572 30671	0572 319630	43.895694	10.734068
RISTORANTE	"Ristorante ""Antico Desco"""		Santa Maria, SAN GIMIGNANO	53037	Siena	info@anticodesco.it	0577 945037	0577 950193	43.4654312134	11.0485486984
RISTORANTE	"Ristorante ""Antico Sigillo"""	Via degli Angeli, 13	LUCCA	55100	Lucca	anticosigillo@alice.it	0583 91042	0583 91042	43.845106	10.503892
RISTORANTE	"Ristorante ""Aphrodite - I Piaceri della Carne"""	Via Lucchese, 33	PISA	56100	Pisa	info@ristoranteaphrodite.it	050 830248	050 830248	43.725796	10.403699
RISTORANTE	"Ristorante ""Arcobaleno"""	Via Valdi e Sammomme', 37	Sammon�, PISTOIA	51100	Pistoia	info@toscanidea.it	0573 470335	0573 470335	44.0268188238	10.9094001235
RISTORANTE	"Ristorante ""Aurora"""	Via Piscinello, 51	ABBADIA SAN SALVATORE	53021	Siena	tomas.batazzi@tiscali.it	0577 775066	0577 775066	42.876405	11.675506
RISTORANTE	"Ristorante ""Aurora"""	Viale A. Diaz, 89	MONTEVARCHI	52025	Arezzo		055 9102573		43.525924	11.56865
RISTORANTE	"Ristorante ""Bagatelle"""	Via Ginori, 51	CECINA	57023	Livorno		0586 620089		43.305445	10.499966
RISTORANTE	"Ristorante ""Bagnoli"""	Via Nemorenze, 13	CASTAGNETO CARDUCCI	57022	Livorno		0565 763630	0565 763630	43.1589579124	10.6160785034
RISTORANTE	"Ristorante ""Baracchina Verde"""		Mortelliccio, 20, PIOMBINO	57025	Livorno		0565 21106		42.97681427	10.5521144867
RISTORANTE	"Ristorante ""Barbarossa"""	Via Litoranea, 8	Marina di Pisa, PISA	56100	Pisa	www.barbarossaristorante.com	050 36320	050 36320	43.65477026	10.28258622
RISTORANTE	"Ristorante ""Bassetto"""	Via delle Citt�, 102	CERTALDO	50052	Firenze	info@ilbassetto.it	0571 664364	571664736	43.530819	11.061564
RISTORANTE	"Ristorante ""Bella Italia"" c/o Holiday Inn Firenze Nord"	Autostrada - Area  Servizio Firenze Nord	SESTO FIORENTINO		Firenze		055 44711	055 4219015	43.83066	11.20257
RISTORANTE	"Ristorante ""Bellavista"""	Via della Croce, 2	IMPRUNETA	50023	Firenze	info@bellavistaimpruneta.it	055 2011083	055 2313929	43.6850102	11.2541549
RISTORANTE	"Ristorante ""Belvedere"""	Piazza del Popolo, 23	CASTAGNETO CARDUCCI	57022	Livorno		0565 763677	0565 763677	43.160724	10.607371
RISTORANTE	"Ristorante ""Belvedere"""		Bano, 226, MONTE SAN SAVINO	52048	Arezzo	montebano@interfree.it	0575 849588	0575 844262	43.33145905	11.7182169
RISTORANTE	"Ristorante ""Bencist�"""	Via B. da Maiano, 4	FIESOLE	50014	Firenze	info@bencista.com	055 59163	055 59163	43.8000633736	11.2989053213
RISTORANTE	"Ristorante ""Betulia"""	Via Veneto, 19 - Bettolle	SINALUNGA	53048	Siena	rist.betulia@libero.it	0577 624131	0577 624131	43.206961	11.800476
RISTORANTE	"Ristorante ""Big Beng"""	Corso V.Emanuele, 70	PIOMBINO		Livorno		006 5089163		42.923041	10.52713
RISTORANTE	"Ristorante ""Boccon Divino"""	Via Tozzi, 102	MONTALCINO	53024	Siena	boccon-di-vino@tele2.it	0577 848233	0577 846570	43.084804	11.546861
RISTORANTE	"Ristorante ""Bologna"""	Via Case Nuove, 71	marina di campo, CAMPO NELL'ELBA	57034	Livorno	ristorantebologna@elbalink.it	0565 976105	0565 976105	42.741974	10.236355
RISTORANTE	"Ristorante ""Borgo Antico"""	Via Roma, 55/57		50028	Firenze	info@albergovittoria.it	055 8076180	055 8076180	43.5619354248	11.1756181717
RISTORANTE	"Ristorante ""Borgo Antico"""	Corso V. Emanuele II, 81	PIOMBINO	57025	Livorno		0565 224342		42.923335	10.527421
RISTORANTE	"Ristorante ""Borgo Casato"""	Strada Statale Chiantigiana 484 Sud, 12	CASTELNUOVO BERARDENGA		Siena		0577 352002	0577 352900	43.329789	11.342709
RISTORANTE	"Ristorante ""Borgoforra"""	Montegonzi	Montegonzi, CAVRIGLIA	52022	Arezzo	staff@borgoforra.it	055 966738	055 966715	43.500215	11.495565
RISTORANTE	"Ristorante ""Bosco della Spina"""		Lupompesi, MURLO	53016	Siena	bsturist@boscodellaspina.com	0577 814605	0577 814606	43.1626901776	11.3914147764
RISTORANTE	"Ristorante ""Brezzi"""	Via 24 Maggio, 38	Marina di Grosseto, GROSSETO	58100	Grosseto		0564 34447	0564 34447	42.7178851	10.9810424
RISTORANTE	"Ristorante ""Buca di San Francesco"""	Via S. Francesco, 1	AREZZO	52100	Arezzo	imbuca@alice.it	0575 23271	0575 23271	43.4646703495	11.881178948
RISTORANTE	"Ristorante ""C'era una volta"""	Via Certaldese, 11	Lucardo, MONTESPERTOLI	50025	Firenze		0571 669578	0571 669578	43.597621	11.11587
RISTORANTE	"Ristorante ""Ca' del Moro"""		Casa Corvi 9, PONTREMOLI	54020	Massa Carrara		0187 830588		44.374042511	9.8802881241
RISTORANTE	"Ristorante ""Calafuria Restaurant"""	Via del Littorale, 248	LIVORNO	57100	Livorno		0586 502953		43.473033905	10.3321752548
RISTORANTE	"Ristorante ""Campastrello Sport"""		Campastrello 1, CASTAGNETO CARDUCCI	57022	Livorno	info@campastrellosport.com	0565 765128	0565 765066	43.1646690369	10.5971364975
RISTORANTE	"Ristorante ""Cantina Senese"""	Borgo Cappuccini, 95	LIVORNO	57126	Livorno	paolosanna20021@tin.it	0586 890239		43.5448443	10.3061674
RISTORANTE	"Ristorante ""Cantus"""	Via V.Emanuele II, 152	SAN VINCENZO	57027	Livorno		3929131543 - 3394757548		43.10251999	10.53934193
RISTORANTE	"Ristorante ""Canuleia"""	Via Canuleia, 14	LUCCA	55100	Lucca		0583 467470	0583 467470	43.844965	10.506828
RISTORANTE	"Ristorante ""Caponord"""	loc. la Fenicia	La Fenicia, MARCIANA MARINA	57033	Livorno	attilioadriani@tin.it	0565 996983		42.8054048	10.2013262
RISTORANTE	"Ristorante ""Carpe Diem"""	Via Filicaia, 67	MONTAIONE	50050	Firenze	hotel.carpediem@inwind.it	0571 697888	0571 607603	43.5505714417	10.9152765274
RISTORANTE	"Ristorante ""Casa Masi"""		San Bendetto, MONTAIONE	50050	Firenze	casamasi@nautilo.it	0571 677170	0571 677042	43.5536117554	10.9117221832
RISTORANTE	"Ristorante ""Casa Mia"""	Strada Chiantigiana, 99	Malafrasca, SIENA	53100	Siena	silvestriettore@tin.it	0577 47070	0577 297957	43.337578	11.350676
RISTORANTE	"Ristorante ""Casa Montecucco"""		Casa Montecucco, 13, GAVORRANO	58023	Grosseto	casamontecucco@libero.it	0566 80135	0566 80135	42.9383544922	10.9580945969
RISTORANTE	"Ristorante ""Casalta"""	Piazza Matteotti, 22	Strove, MONTERIGGIONI	53035	Siena		0577 301238	0577 301171	43.403641	11.210123
RISTORANTE	"Ristorante ""Casolar di No' Altri"""	Via Poggio dell'Aglione, 67	GAMBASSI TERME	50050	Firenze	3381072497@tim.it	0571 638274	0571 639670	43.5376205444	10.9248495102
RISTORANTE	"Ristorante ""Casprini  Da Omero"""	Via Falcone, 68/70	Passo dei Pecorai, GREVE IN CHIANTI	50022	Firenze		055 850715		43.624869	11.28241
RISTORANTE	"Ristorante ""Castero Banca della Bistecca"""	Via G. Galilei, 1 - Lavaiano di Lari	LARI	56030	Pisa	info@ristorantecastero.it	0587 616121		43.628376	10.58221
RISTORANTE	"Ristorante ""Cavalluccio Marino"""	Via dei Cavalleggeri	SAN VINCENZO		Livorno	nicolafedi@alice.it	0565 705408		43.07072	10.539122
RISTORANTE	"Ristorante ""Cecco"""	Viale Forti, 96/98	PESCIA	51017	Pistoia	info@ristorantececco.com	0572 477955	0572 47355	43.903438	10.689199
RISTORANTE	"Ristorante ""Centrale"""	Piazza Umberto Iﾰ, 19	SAN VINCENZO	57027	Livorno	mail@hotelcentralesv.it	0565 701505	0565 701088	43.0994796753	10.5387592316
RISTORANTE	"Ristorante ""Chalet del Lago"""	Piazzale Belvedere - Torre del Lago	Torre del Lago, VIAREGGIO	55049	Lucca	info@chaletdellago.it	0584 359830	0584 352574	43.861276	10.2619
RISTORANTE	"Ristorante ""Charlie & Brown"""	Via Sanminiatese, 89	S.Pierino, FUCECCHIO	50054	Firenze		0571 20633	0571 20633	43.715041	10.815542
RISTORANTE	"Ristorante ""Chica Loca"""	Via Roma, 1/3	CAMPIGLIA MARITTIMA	57021	Livorno		0565 838819	0565 838849	43.059361	10.616811
RISTORANTE	"Ristorante ""Cipolla"""	Piazza del Popolo		57039	Livorno		0565 943068		42.81389	10.401451
RISTORANTE	"Ristorante ""Convito di Curina"""	Strada Provinciale 62, 24	Curina, CASTELNUOVO BERARDENGA	53019	Siena	info@ilconvitodicurina.it	0577 355647	0577 355610	43.41632462	11.29472446
RISTORANTE	"Ristorante ""Convivium Firenze"""	Viale Europa, 4	FIRENZE	50100	Firenze		055 6811757	055 6811766	43.7564239502	11.2898588181
RISTORANTE	"Ristorante ""Corradossi"""	Via A. Frosini, 12	PISTOIA	51100	Pistoia	loriscorradossi@virgilio.it	0573 25683	0573 25683	43.929071	10.915088
RISTORANTE	"Ristorante ""Corso Italia 83"""	Corso Italia, 83	AREZZO	52100	Arezzo	corsoitalia83@hotmail.com	0575 356200	0575 900603	43.463932	11.881677
RISTORANTE	"Ristorante ""Corte Antica"""	Via F. Chiarenti, 46	MONTAIONE	50050	Firenze		0571 698178	0571 698178	43.553356	10.912089
RISTORANTE	"Ristorante ""Corte Cybea"""	Via Guidoni, 29	MASSA	54100	Massa Carrara		0585 40125		44.0359029754	10.1432279222
RISTORANTE	"Ristorante ""Corys"""		Torreone, 7, CORTONA	52044	Arezzo	info@corys.it	0575 605143	0575 631443	43.25390625	12.0032958984
RISTORANTE	"Ristorante ""Costachiara"""		Ville, 129, TERRANUOVA BRACCIOLINI	52028	Arezzo	info@costachiara.it	055 944318	055 944318	43.5630493164	11.5930271149
RISTORANTE	"Ristorante ""Cucina Carducci"""	Via Provinciale Francesca, 248	Ponticelli, SANTA MARIA A MONTE	56020	Pisa	cucinacarducci@libero.it	0587 709446	0571 366103	43.6985435486	10.7340860367
RISTORANTE	"Ristorante ""Cutty Sark"""	Via del Mercato, 25	PORTO AZZURRO	57036	Livorno		0565 957821	0565 957821	42.7662544251	10.3983650208
RISTORANTE	"Ristorante ""Da Alcide"""	Via Aurelia Sud, 43	CAMPIGLIA MARITTIMA	57029	Livorno		0565 851341		43.0044288635	10.6318349838
RISTORANTE	"Ristorante ""Da Alighiero"""	Via Garibaldi, 8	ANGHIARI	52031	Arezzo	rist-daalighiero@libero.it	0575 788040	0575 788040	43.5410019	12.0555788
RISTORANTE	"Ristorante ""Da Burde"""	Via Pistoiese, 6/r	FIRENZE	50145	Firenze	info@daburde.it	055 317206	055 317206	43.7958971	11.2034897
RISTORANTE	"Ristorante ""Da Camillo"""	Via della Repubblica, 120/122	POGGIBONSI	53036	Siena	dacamillo@paginesi.it	0577 935655		43.4668045044	11.146519661
RISTORANTE	"Ristorante ""Da Carlino"""	Via Garibaldi, 15	CASTELNUOVO DI GARFAGNANA	55032	Lucca	dacarlino@dacarlino.it	0583 644270	0583 62616	44.10980225	10.40897369
RISTORANTE	"Ristorante ""Da Ciacco Al Cassero"""	Fortezza Medicea	POGGIBONSI	53036	Siena	info@ciaccoalcassero.com	0577 987021	0577 974249	43.4652440854	11.14482223
RISTORANTE	"Ristorante ""Da Enrico"""	Via Gramsci, 3	PONSACCO	56038	Pisa		0587 731305	0587 731305	43.61697331	10.63327487
RISTORANTE	"Ristorante ""Da Forcillo"""	Via Gramsci, 7	SINALUNGA	53048	Siena		0577 630102	0577 630102	43.210251	11.788571
